sentence1,sentence2,similarity
She revved the motorcycle just to hear it growl.,The motorcycle had flame decals down the side.,0.5003079175949097
She revved the motorcycle just to hear it growl.,There was a motorcycle parked in every driveway.,0.4411197900772095
She revved the motorcycle just to hear it growl.,He sold his motorcycle to pay for college.,0.35382020473480225
She revved the motorcycle just to hear it growl.,A loud motorcycle backfired outside the window.,0.5164152383804321
She revved the motorcycle just to hear it growl.,She rode the motorcycle barefoot across the desert.,0.43489256501197815
She revved the motorcycle just to hear it growl.,The vintage motorcycle was worth a small fortune.,0.39081746339797974
She revved the motorcycle just to hear it growl.,He kept his motorcycle polished to a mirror shine.,0.41640982031822205
She revved the motorcycle just to hear it growl.,The motorcycle club held weekly meetups downtown.,0.2042364776134491
She revved the motorcycle just to hear it growl.,They repaired the motorcycle together in the garage.,0.41861552000045776
She revved the motorcycle just to hear it growl.,The motorcycle helmet was decorated with stickers.,0.2754919230937958
She revved the motorcycle just to hear it growl.,That motorcycle can go from 0 to 60 in four seconds.,0.41784846782684326
She revved the motorcycle just to hear it growl.,He designed his own electric motorcycle prototype.,0.3772631585597992
She revved the motorcycle just to hear it growl.,The stolen motorcycle was found abandoned in the woods.,0.3136613070964813
She revved the motorcycle just to hear it growl.,I saw a dog riding in the sidecar of a motorcycle.,0.43661999702453613
She revved the motorcycle just to hear it growl.,The motorcycle rumbled as she turned the key.,0.7588365077972412
She revved the motorcycle just to hear it growl.,"It was his father's old motorcycle, restored to glory.",0.44231680035591125
She revved the motorcycle just to hear it growl.,A motorcycle zipped between lanes on the freeway.,0.3303202986717224
She revved the motorcycle just to hear it growl.,The motorcycle’s headlight lit up the foggy road.,0.4367661476135254
She revved the motorcycle just to hear it growl.,She received a motorcycle as a graduation gift.,0.5461457967758179
She revved the motorcycle just to hear it growl.,The motorcycle shop had a wall of shiny helmets.,0.3050854206085205
She revved the motorcycle just to hear it growl.,He bought a new motorcycle jacket with reinforced padding.,0.2787293493747711
She revved the motorcycle just to hear it growl.,The roar of the motorcycle startled the cat.,0.6267886161804199
She revved the motorcycle just to hear it growl.,She dreamed of traveling Europe on a motorcycle.,0.5137600898742676
She revved the motorcycle just to hear it growl.,A child pointed excitedly at the bright yellow motorcycle.,0.43053901195526123
She revved the motorcycle just to hear it growl.,The motorcycle slid out from under him on the ice.,0.38721251487731934
She revved the motorcycle just to hear it growl.,He rebuilt the motorcycle engine completely by himself.,0.40128931403160095
She revved the motorcycle just to hear it growl.,The motorcycle convoy stretched for half a mile.,0.37102049589157104
She revved the motorcycle just to hear it growl.,His father used to race motorcycles professionally.,0.2659035921096802
She revved the motorcycle just to hear it growl.,She was the only girl in the motorcycle stunt show.,0.3999006152153015
She revved the motorcycle just to hear it growl.,The motorcycle show drew a massive crowd.,0.35967451333999634
She revved the motorcycle just to hear it growl.,He wiped down the motorcycle after every ride.,0.4848196804523468
She revved the motorcycle just to hear it growl.,Her motorcycle gloves were lined with soft leather.,0.3814191222190857
She revved the motorcycle just to hear it growl.,That motorcycle can outrun most sports cars.,0.3964409828186035
She revved the motorcycle just to hear it growl.,He felt most alive on the back of a motorcycle.,0.4637300968170166
She revved the motorcycle just to hear it growl.,The motorcycle's exhaust rattled the windows.,0.5732589364051819
She revved the motorcycle just to hear it growl.,The motorcycle tour covered five national parks.,0.1999558061361313
She revved the motorcycle just to hear it growl.,A license plate hung loosely on the motorcycle.,0.32047539949417114
She revved the motorcycle just to hear it growl.,Her hair whipped wildly as the motorcycle gained speed.,0.6457618474960327
She revved the motorcycle just to hear it growl.,The motorcycle exhibition featured bikes from every decade.,0.3068913221359253
She revved the motorcycle just to hear it growl.,He lost control of the motorcycle on the sharp curve.,0.4436681270599365
She revved the motorcycle just to hear it growl.,The motorcycle was his pride and joy.,0.5252373814582825
She revved the motorcycle just to hear it growl.,She revved the motorcycle just to hear it growl.,0.9999998211860657
She revved the motorcycle just to hear it growl.,His garage was filled with motorcycle parts and tools.,0.3547007441520691
She revved the motorcycle just to hear it growl.,A bright neon motorcycle sign lit up the bar.,0.3830326199531555
She revved the motorcycle just to hear it growl.,The motorcycle lane was clogged with morning traffic.,0.3434965908527374
She revved the motorcycle just to hear it growl.,He carried his gear in motorcycle saddlebags.,0.42025917768478394
She revved the motorcycle just to hear it growl.,A motorcycle cop pulled them over for speeding.,0.38019266724586487
She revved the motorcycle just to hear it growl.,The motorcycle rally raised money for veterans.,0.2968761920928955
She revved the motorcycle just to hear it growl.,He watched the sunset from his parked motorcycle.,0.46107012033462524
She revved the motorcycle just to hear it growl.,Her motorcycle boots clicked against the pavement.,0.539248526096344
She revved the motorcycle just to hear it growl.,The motorcycle café was a popular biker hangout.,0.3242775797843933
She revved the motorcycle just to hear it growl.,He covered the motorcycle before the rain started.,0.4558793008327484
She revved the motorcycle just to hear it growl.,A custom paint job gave the motorcycle personality.,0.3991546630859375
She revved the motorcycle just to hear it growl.,The motorcycle growled as he twisted the throttle.,0.7527297735214233
She revved the motorcycle just to hear it growl.,She loved the freedom her motorcycle gave her.,0.5795629620552063
She revved the motorcycle just to hear it growl.,The motorcycle broke down in the middle of nowhere.,0.47025179862976074
She revved the motorcycle just to hear it growl.,They posed for a photo next to the motorcycle.,0.33593904972076416
She revved the motorcycle just to hear it growl.,He surprised her with a motorcycle ride along the coast.,0.5847556591033936
She revved the motorcycle just to hear it growl.,The motorcycle engine sputtered before coming to life.,0.42341339588165283
She revved the motorcycle just to hear it growl.,A line of motorcycle headlights pierced the night.,0.42906856536865234
She revved the motorcycle just to hear it growl.,His first motorcycle was a rusty old Honda.,0.3671785891056061
She revved the motorcycle just to hear it growl.,The motorcycle drifted sideways in the dirt.,0.4838176965713501
She revved the motorcycle just to hear it growl.,A trail of dust followed the speeding motorcycle.,0.4666197597980499
She revved the motorcycle just to hear it growl.,He stashed tools in a hidden motorcycle compartment.,0.34709712862968445
She revved the motorcycle just to hear it growl.,The motorcycle accident was all over the news.,0.4222816824913025
She revved the motorcycle just to hear it growl.,Her motorcycle had a vintage charm that turned heads.,0.5874176621437073
She revved the motorcycle just to hear it growl.,The motorcycle flew over the ramp in a perfect arc.,0.5015765428543091
She revved the motorcycle just to hear it growl.,He kept a miniature motorcycle model on his desk.,0.2986114025115967
She revved the motorcycle just to hear it growl.,The motorcycle’s paint job reflected the desert sun.,0.3373947739601135
She revved the motorcycle just to hear it growl.,She used her motorcycle to commute every day.,0.5054641962051392
She revved the motorcycle just to hear it growl.,A rider popped a wheelie on his motorcycle downtown.,0.3705878257751465
She revved the motorcycle just to hear it growl.,The motorcycle chain needed to be tightened.,0.4569759666919708
She revved the motorcycle just to hear it growl.,His motorcycle gloves smelled like oil and leather.,0.3169105052947998
She revved the motorcycle just to hear it growl.,The motorcycle tire left a streak on the gravel.,0.43573644757270813
She revved the motorcycle just to hear it growl.,She built her motorcycle from scratch.,0.6029406785964966
